StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,consent,stop_without_complet,Q45,Q46,Q47,Q47_1_TEXT,Q47_7_TEXT,Q49,Q49_4_TEXT,Q51,Q52,Q53,Q53_1_TEXT,Q53_5_TEXT,Q55,Q55_4_TEXT,iqtest1_1,iqtest1_2,iqtest2_1,iqtest2_2,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,iqtest1,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,iqtest2,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,iqtest3,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,iqtest4,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,iqtest5,Q33_First Click,Q33_Last Click,Q33_Page Submit,Q33_Click Count,iqtest6,Q58,Q59,Q60,SC0,ResponseID,PROLIFIC_PID
2022-01-10 13:49:44,2022-01-10 13:59:42,IP Address,71.11.49.179,100,598,True,2022-01-10 13:59:42,R_1LSvqJNbBCsicdo,,,,,34.5251007080078125,-82.63069915771484375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I'd have to buy cheap food and start conserving power more often. No more entertainment either.,I'd have to either take a loan or ask a family member to help. It'd cause hardship because it'd be difficult to pay it back. I'd barely be eating and I wouldn't be able to afford any luxury items for the forseeable future.,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,It'd be easy because 1500 is a lot and I don't have that much right now.,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",Yes I would have the cash to pay the full amount.,,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,30.037,30.765,35.344,3,IM_4OcNlbsE4pDoJ6t,15.394,16.82,17.467,2,IM_5BzfGKj0EaBpQUJ,17.312,18.238,28.554,2,IM_38Vo4jWsx96pxLT,19.135,19.135,120.64,1,IM_bl2mcXsgQvoz9d3,63.461,72.474,73.756,3,IM_b1uQozoykXcvi4J,11.798,15.841,26.991,4,IM_4HMX6iFyKJckoip,30000,4,Yes,0,R_1LSvqJNbBCsicdo,5bfadc1846911f0001d7d1eb
2022-01-10 13:49:54,2022-01-10 13:59:56,IP Address,71.223.27.90,100,602,True,2022-01-10 13:59:56,R_3nAwVnWd5nKDisv,,,,,33.3321990966796875,-111.99420166015625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would have to spend less on groceries ",I would use my low interest credit card to pay for it and make monthly payments,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,I would have to take out a loan as I do not have enough cash to cover that expense,Would you have the necessary cash on hand? Would the interest be worth paying in this case?,I would prefer to pay in full to save money,,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_7QdRZflfm3z1iYZ,,39.335,39.335,40.22,1,IM_8kKKjB4nAMNj9YN,56.223,56.223,58.139,1,IM_digXxcyqRdabhUp,52.56,52.56,53.941,1,IM_9voKE7k5pLmveuh,20.921,20.921,21.861,1,IM_bl2mcXsgQvoz9d3,29.744,29.744,30.693,1,IM_eJz8YdAOP6bc5H7,28.583,28.583,29.435,1,IM_6JZhsI9ItlJ3SQd,48000,2,Yes,3,R_3nAwVnWd5nKDisv,5f0c7ea47cf1495f4587f741
2022-01-10 13:51:58,2022-01-10 13:59:57,IP Address,98.111.205.207,100,479,True,2022-01-10 13:59:58,R_3scBZYLrSuWBNGE,,,,,40.5457000732421875,-80.0507965087890625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,Our lifestyle would remain unchanged although I would immediately seek to find new employment. I would not tolerate the paycut,"I would just go to the ATM, we have discretionary spending and when needed, can incur large financial bills. This wouldn't cause us a long-lasting financial hardship. Would I be happy? No. Would I potentially ask that we not do anything expensive for a few weeks? Yes. But that's about the extent of sacrificing","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","$135 isn't a big deal, I'd just pay it in cash",This is an easy decision as it's not a large amount of money,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would just pay it in cash, an extra $81 saved is useful",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_78lVaLGnJ5CM8YJ,16.188,16.188,17.593,1,IM_8kKKjB4nAMNj9YN,28.404,28.404,29.763,1,IM_digXxcyqRdabhUp,16.915,33.801,43.682,3,IM_9voKE7k5pLmveuh,36.547,36.547,74.117,1,IM_72rU8yrbGxUD6Dz,8.47,8.47,10.266,1,IM_b1uQozoykXcvi4J,28.988,28.988,29.986,1,IM_bQQ2CkCGY2caZQp,125000,3,Yes,4,R_3scBZYLrSuWBNGE,5f48e9e36d9c7b3b69c5ed4f
2022-01-10 13:44:55,2022-01-10 14:00:02,IP Address,73.232.36.101,100,906,True,2022-01-10 14:00:03,R_123Tc5eScoyg6BX,,,,,29.877197265625,-95.6938018798828125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I would be able to maintain my current lifestyle. ",I could cover a $200 immediate expense on very short notice with no problems.,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $15 a month for 12 months, which would amount to about $180 total.",,,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .",,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,19.278,19.278,21.032,1,IM_4OcNlbsE4pDoJ6t,11.338,11.938,14.06,2,IM_digXxcyqRdabhUp,19.26,19.26,21.912,1,IM_3sLYMUuo2HruxLf,74.697,76.293,79.887,2,IM_bl2mcXsgQvoz9d3,7.182,7.182,7.976,1,IM_ePbqIGE4iqKAgU5,42.964,42.964,44.081,1,IM_bQQ2CkCGY2caZQp,60000,2,Yes,1,R_123Tc5eScoyg6BX,5f3153a6180dcf0d8dd72a45
2022-01-10 13:51:01,2022-01-10 14:00:09,IP Address,98.143.0.77,100,548,True,2022-01-10 14:00:17,R_1EXQBVQlOui4ugv,,,,,35.38330078125,-85.394500732421875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"I live with just my wife, no children so I think we would be ok with the loss of income we do have savings built up. This would not be too big of an impact to our budget.",I would use money from our savings account. I do not see this as being too stressful to our budget.,"(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $15 a month for 12 months, which would amount to about $180 total.",,,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .",,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,12.006,12.006,17.264,1,IM_8kKKjB4nAMNj9YN,10.3,10.3,14.084,1,IM_digXxcyqRdabhUp,38.023,39.277,46.741,2,IM_8AoGXlUIEKJLJPL,37.167,37.167,41.275,1,IM_72rU8yrbGxUD6Dz,19.273,36.059,37.748,3,IM_9nL7YBvVgXgG28d,25.493,25.493,27.168,1,IM_aV3iD4mmfiuBFsN,99999,2,Yes,4,R_1EXQBVQlOui4ugv,60171c9b1a726593103182b3
2022-01-10 13:41:51,2022-01-10 14:00:32,IP Address,24.27.97.146,100,1121,True,2022-01-10 14:00:33,R_8GECRwsRm2N8E13,,,,,33.0325927734375,-96.78589630126953125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,no. inwould need to look for eithrr anothrr ft position 9r more dupplemental.income PRN jobs,yes i have 20k USD im savings cureently. if poddible i would pay for it on a credit card if given thr chance.and then pau off thr card from my savings,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",pay it on my cc first thrn pay off,would be failry easy i do not live pay chrck to paychdck loke a lot og people,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","i havr thr cash, would use iy.to avpid paying the 200 USD extra",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_eOMl2R7tjVE2MTP,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,23.386,25.416,27.81,2,IM_8kKKjB4nAMNj9YN,11.422,16.165,18.371,2,IM_digXxcyqRdabhUp,34.902,54.901,57.244,2,IM_9voKE7k5pLmveuh,34.926,37.513,39.56,2,IM_72rU8yrbGxUD6Dz,33.852,35.576,37.813,2,IM_9nL7YBvVgXgG28d,84.458,88.884,90.908,2,IM_6olkW8ZGt0MUa0J,185000,5,Yes,5,R_8GECRwsRm2N8E13,5f4859d23306481f0f0dd2a5
2022-01-10 13:25:57,2022-01-10 14:00:36,IP Address,70.126.194.228,100,2078,True,2022-01-10 14:00:36,R_2Qth4LI8uU4BVh4,,,,,27.738494873046875,-82.64019775390625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"A 15% cut would be quite challenging for my family. We would likely have to make some sacrifices, such as changes to my cable service, cancelling some digital subscriptions, and not buying as much coffee during the week. It would not impact our travel plans as we do not take vacations since COVID.","In order to obtain $2,000 that I did not have, I would likely have to request that money from my parents. They would, in turn likely request that I pay them back before the end of the year. This would not cause major sacrifices, so long as they received the full amount prior to the end of 2022. I would likely sacrifice some of my personal purchases in order to save the money.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","I would likely pay the full amount in cash in order to pay for the service. We would need to transfer some money from our savings account that was set aside for retirement, as well as sell one of our more valuable items in our personal collection to sell for money.","It would be a relatively easy decision, although we do need that kind of money on a regular basis. Since we pull the money from our retirement account, it would not impact our checking account and paying our bills.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",We would likely decide to make monthly payments solely to ensure that we had enough money remaining in our checking accounts to make the bill payments. The interest would be worth it solely to ensure we did not miss any critical bills.,,,,,,,,IM_bIyAL1M28E9f3YF,IM_bIyAL1M28E9f3YF,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,13.931,13.931,14.912,1,IM_8kKKjB4nAMNj9YN,12.398,12.398,16.812,1,IM_digXxcyqRdabhUp,25.045,25.045,26.729,1,IM_8AoGXlUIEKJLJPL,17.699,17.699,22.497,1,IM_bl2mcXsgQvoz9d3,9.964,9.964,22.05,1,IM_9pey1efRn9y0z8p,18.72,26.328,28.39,2,IM_4U9tPxEZqjnrjhP,59000,5,Yes,2,R_2Qth4LI8uU4BVh4,61096b18dc10f2a5fb0db48b
2022-01-10 13:39:27,2022-01-10 14:00:37,IP Address,209.30.116.152,100,1269,True,2022-01-10 14:00:37,R_1H8m0IaGEPHv2E2,,,,,36.057098388671875,-86.6728973388671875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"If my employer cut our salary by 5% we would barely notice it. We live waaaaay under our salaries because we think it is important to save for the future. Our house was paid for along time ago., and we don't do much traveling anyway.","We have more than $200 in our safe, and I am pretty sure my 26 year old daughter does, too. We believe in saving for a rainy day FIRST and then spending money. If I were a poor, young single person I would talk to someone at my church about a loan. I am sure I could have borrowed much more than that from church friends back when I was young and poor, and then could have paid them back in installments.","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","I would put it on my credit card, or if they did not take credit cards I would go to an ATM and withdraw the required amount.","This is a no brainer. If you have the money you just pay for the service. It has to be done, so bite the bullet and get it over with. When I was younger I had to pay a car service in payments to the service center and felt ashamed. If you have the option to pay in full, do it.","(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would pay the full amount in cash, as we definitely have enough saved. We save money every month because we realize that someday a washer, a dryer, a stove, a car, etc. will break down, and we will have to service or replace t. Prudent planning takes the anxiety out of unexpected financial challenges. Now, if I had no recourse financially, paying interest might be my only option, but if I were single, I might just forgo a fridge until I saved enough for a new one.",IM_eOMl2R7tjVE2MTP,,IM_78lVaLGnJ5CM8YJ,,45.68,45.68,47.176,1,IM_8kKKjB4nAMNj9YN,28.39,36.45,43.676,2,IM_5BzfGKj0EaBpQUJ,47.372,47.372,54.501,1,IM_9voKE7k5pLmveuh,35.087,35.087,36.301,1,IM_bayXaspy03kNXaB,60.58,60.58,62.336,1,IM_eJz8YdAOP6bc5H7,119.031,119.031,120.014,1,IM_56FHXol3GC4Wjwp,149000,4,Yes,3,R_1H8m0IaGEPHv2E2,5c926d2a0ae1ea00156f71a0
2022-01-10 13:51:12,2022-01-10 14:00:43,IP Address,104.162.164.205,100,570,True,2022-01-10 14:00:44,R_2SogFFEx7k2Ltsb,,,,,40.7259979248046875,-73.84799957275390625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"No I wouldn't be able to keep my lifestyle. I wouldn't be able to pay for rent, food and bills. I would have to get a roommate to live with me and share everything in order to survive. ","I would ask my relatives to loan it to me and hope they give me a loan. Hopefully they'll allow me to pay them back slowly as well. ","(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ",,,"(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .",,,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_56bWIx22Rk85El7,IM_6nAKdOfSbtJLV65,35.575,35.575,36.955,1,IM_8kKKjB4nAMNj9YN,9.447,9.447,10.363,1,IM_digXxcyqRdabhUp,12.865,12.865,15.32,1,IM_8AoGXlUIEKJLJPL,3.354,21.793,23.699,2,IM_bl2mcXsgQvoz9d3,22.551,23.672,24.77,2,IM_b1uQozoykXcvi4J,17.433,17.433,18.516,1,IM_4HMX6iFyKJckoip,10000,2,Yes,2,R_2SogFFEx7k2Ltsb,5f5692d4f7035d0e0f491d28
2022-01-10 13:13:08,2022-01-10 14:00:54,IP Address,24.228.55.31,100,2865,True,2022-01-10 14:00:54,R_27qb4t0oHEqtqTy,,,,,41.06170654296875,-74.00830078125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"I would not be able to maintain the same lifestyle under those circumstances. I would need to make changes to housing plans. The changes would be to rent out a room in my house, so I would have the same lifestyle and be able to take leisure travel.","I would be able to come up with a money, I would be taking out a loan or home equity line of credit from the bank, or a relative. I would ask a relative to lend me $1,000 dollars and would take out a home equity line of credit of $1,000 dollars from a bank. It will not cause me a long-lasting financial hardship. I would not be making any sacrifices that will have a long-term consequences.",How would you go about making this decision? Would it be an easy or a difficult decision for you to make?,,"It would be an easy decision. I would take the 10% my auto insurance will cover and the rest of the money - $1,350.00, I would borrow from a relative and pay the relative back $112.50 each month, for 12 months.","(2) You can pay in 12 monthly payments, of $100 each, which would amount to a total of $1200 .,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would choose option (2) or I would go to my bank and take out a home equity line of credit for $999.,,,,,,,,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,4.589,116.869,120.019,4,IM_4OcNlbsE4pDoJ6t,4.829,78.277,120.013,4,IM_4MHogJ0S9DGj2CN,15.256,111.68,120.114,6,IM_8AoGXlUIEKJLJPL,15.049,118.089,120.112,4,IM_0e0Ay4WQ02M11FH,11.122,90.018,120.012,5,IM_6XqkVCobhUbEh1z,21.031,69.935,120.014,4,IM_4HMX6iFyKJckoip,84000.00,3,Yes,0,R_27qb4t0oHEqtqTy,5f4274ec9523810688a90642
2022-01-10 13:44:18,2022-01-10 14:00:59,IP Address,68.199.158.157,100,1001,True,2022-01-10 14:01:00,R_2cow1XjUhMZ5pjA,,,,,40.54400634765625,-74.3520965576171875,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,Currently my kids are going to college and I am trying to sponsor them. 5% cut would definitely impact my financial planning. I would have to cut down on miscellaneous expenses as going to restaurant(or order food from outside) and going to movies and reduce on any unwanted expenses. Also would have to cut down on any vacation,I shall be able to come up with $200 on a short notice from my savings. It would not cause any long-lasting hardship or any sacrifices that have long-term consequences. I set aside some savings for such unplanned things.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Since $150 is smaller amount. I would go and pay in full.,Since $150 is smaller amount. I would go and pay in full. It is easy decision,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would go with 1 and avoid extra $81 in interest over next 12 months.,IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,2.91,32.75,33.862,3,IM_8kKKjB4nAMNj9YN,27.799,59.873,61.369,6,IM_digXxcyqRdabhUp,19.854,42.079,43.073,3,IM_9voKE7k5pLmveuh,54.994,58.047,58.932,3,IM_bayXaspy03kNXaB,72.678,75.846,76.864,4,IM_9nL7YBvVgXgG28d,105.188,115.679,116.518,3,IM_6olkW8ZGt0MUa0J,120000,4,Yes,4,R_2cow1XjUhMZ5pjA,614e0859f301ea4833651ae5
2022-01-10 13:53:02,2022-01-10 14:01:04,IP Address,24.91.85.156,100,482,True,2022-01-10 14:01:04,R_2e9XSm41R96g5z4,,,,,42.4167022705078125,-71.68289947509765625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,"Leisure would be impacted the most, I would need to reduce spending on my hobbies. Travel plans would likely be postponed. ","It would require no hardship. I easily have 2,000 in liquid cash. ","(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?","My preference would be to pay cash for the amount and no incur any interest charges ","It would really depend on how much money I have saved. Based on my current situation, I would definitely have enough saved to pay for the repair. ","(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would prefer to pay cash. I usually have between 1 and 2 years salary saved and readily available. I would not want to pay the interest charges if I could avoid it. ",,,,,,,,IM_8IbFwgffk3poH0V,IM_bE2S9o14I9Ccz9X,IM_4Mb0h0CUu599JsN,,7.589,7.589,8.321,1,IM_0Mspdi6L7qTQCCV,17.595,17.595,18.272,1,IM_3dDEK01tkdNCLul,8.13,8.13,8.935,1,IM_9voKE7k5pLmveuh,6.994,8.522,9.103,3,IM_bl2mcXsgQvoz9d3,2.942,3.806,4.347,2,IM_eJz8YdAOP6bc5H7,3.577,3.577,5.438,1,IM_6JZhsI9ItlJ3SQd,85000,1,Yes,1,R_2e9XSm41R96g5z4,60ffedac53bfa1478a9d2977
2022-01-10 13:48:31,2022-01-10 14:01:11,IP Address,174.212.33.64,100,759,True,2022-01-10 14:01:11,R_6JSkP7v2B3Mg2RP,,,,,28.515594482421875,-81.35739898681640625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,It would reduce the amount I put into savings each paycheck.,Yes. I would take it from savings.  It would have no long-term impact.,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Take from savings,It's easy. Make the necessary purchase and move on,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","Have the cash, and interest is never worth paying.",,,,,,,,IM_eOMl2R7tjVE2MTP,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,27.094,27.094,28.592,1,IM_8kKKjB4nAMNj9YN,14.824,15.101,15.923,2,IM_digXxcyqRdabhUp,20.822,20.822,22.3,1,IM_9voKE7k5pLmveuh,34.134,34.134,35.845,1,IM_bayXaspy03kNXaB,26.152,26.152,26.848,1,IM_9nL7YBvVgXgG28d,45.395,45.395,46.589,1,IM_4U9tPxEZqjnrjhP,145000,7 or more,Yes,4,R_6JSkP7v2B3Mg2RP,5dab320180cabf00168279d7
2022-01-10 13:46:27,2022-01-10 14:01:16,IP Address,76.87.186.151,100,888,True,2022-01-10 14:01:16,R_87IA3AeQH8rP66d,,,,,34.7147979736328125,-117.8755950927734375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would need to make drastic changes. I think it would have to take away from my leisure and travel plans.,We would use savings and try to minimize any bills we could in order to start putting that money back into our savings.,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"We would use cash from our savings. ",,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?","We would have cash on hand. We would take the bullet initially, so we wouldn't have a monthly payment. ",,,,,,,,IM_bE2S9o14I9Ccz9X,,IM_78lVaLGnJ5CM8YJ,,18.516,21.605,24.749,2,IM_8kKKjB4nAMNj9YN,2.817,23.546,25.575,3,IM_digXxcyqRdabhUp,2.576,14.985,16.142,2,IM_8AoGXlUIEKJLJPL,1.98,31.918,33.385,2,IM_bayXaspy03kNXaB,1.833,46.73,47.799,2,IM_9pey1efRn9y0z8p,2.454,28.888,30.339,3,IM_4U9tPxEZqjnrjhP,60000,6,Yes,2,R_87IA3AeQH8rP66d,60fff5bfe9e5cf2d611738af
2022-01-10 13:48:21,2022-01-10 14:01:17,IP Address,72.49.202.218,100,775,True,2022-01-10 14:01:17,R_1kSPRO8eBlrnqIE,,,,,39.1678009033203125,-84.49749755859375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,May have to curb eating out,200 dollars extra expense would not set me back unless this became a monthly expense,(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"I would have to take the cash out of savings, would set me back but would try to make up for it by cutting back on other things",,"(1) You can pay the full amount in cash, which will cost you $399. ,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?",interest is not worth it,IM_eOMl2R7tjVE2MTP,IM_eOMl2R7tjVE2MTP,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,2.116,34.118,36.842,4,IM_8kKKjB4nAMNj9YN,2.631,27.263,28.985,3,IM_4MHogJ0S9DGj2CN,2.545,35.285,37.182,3,IM_4M9BsM7lmtJiqnX,6.221,39.198,40.927,3,IM_bl2mcXsgQvoz9d3,2.85,55.117,57.844,4,IM_b1uQozoykXcvi4J,2.75,55.693,57.151,3,IM_56FHXol3GC4Wjwp,75000,3,Yes,2,R_1kSPRO8eBlrnqIE,5fe50b8a3ce8063168469233
2022-01-10 13:44:34,2022-01-10 14:01:57,IP Address,141.193.239.174,100,1043,True,2022-01-10 14:01:57,R_2xVhryGxMvFXZ5s,,,,,37.1493072509765625,-77.2725982666015625,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,,,,,,,,"Yes I would be able to maintain the same lifestyle. ","I would be able to cover that from my savings account. It shouldn't cause any long-lasting hardships or make any sacrifices. ",(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,"I would be able to cover this from my savings and wouldnt have to worry about any future hardships. ",,"(2) You can pay in 12 monthly payments, of $40 each, which would amount to a total of $480 .,Which financing option would you opt for? Would you have the necessary cash on hand? Would the interest be worth paying in this case?","I would choose to pay monthly payments so I can save the larger chunk of money that I would have paid upfront for other bills. The interest would be worth paying for. I would have the money on hand but I dont want to leave myself with nothing in case something happened. ",IM_bE2S9o14I9Ccz9X,IM_bE2S9o14I9Ccz9X,IM_78lVaLGnJ5CM8YJ,IM_7QdRZflfm3z1iYZ,42.861,42.861,46.133,1,IM_8kKKjB4nAMNj9YN,37.487,37.487,38.648,1,IM_digXxcyqRdabhUp,27.451,27.451,28.649,1,IM_9voKE7k5pLmveuh,16.338,16.338,18.402,1,IM_72rU8yrbGxUD6Dz,32.586,32.586,39.931,1,IM_9nL7YBvVgXgG28d,38.339,40.806,49.402,2,IM_aV3iD4mmfiuBFsN,50000,4,Yes,5,R_2xVhryGxMvFXZ5s,5deaac8dff7f711d9032fa94
2022-01-10 13:57:52,2022-01-10 14:02:01,IP Address,206.174.103.130,100,249,True,2022-01-10 14:02:01,R_21dHgRtX9ngnBBu,,,,,61.11920166015625,-149.89239501953125,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,super easy,super easy,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,(3) Take a chance, forego the service, and hope that the car lasts for a while longer. Of course, this leaves open the possibility of breakdown, or even greater expenses in the long run.,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",Cash savings.,Easy,"(1) You can pay the full amount in cash, which will cost you $999. ",,,,,,,,,IM_eOMl2R7tjVE2MTP,IM_00908XRCOiMu8i9,IM_4Mb0h0CUu599JsN,IM_2gjsT7ynN5wQywd,1.245,4.021,4.329,5,IM_2l3G7PQzDHaF6Dj,0.767,1.155,1.995,2,IM_4MHogJ0S9DGj2CN,0.707,0.707,2.123,1,IM_bwugmQzccn38Fpj,0.308,2.718,4.027,6,IM_4I4pucl3NMNRvKd,1.135,1.53,2.777,2,IM_b7nxS7tR19wb6a9,0.933,1.288,10.166,2,IM_6JZhsI9ItlJ3SQd,750000,2,Yes,0,R_21dHgRtX9ngnBBu,614e0825d40616c90ebc1d49
2022-01-10 13:53:15,2022-01-10 14:02:03,IP Address,165.225.38.241,100,527,True,2022-01-10 14:02:03,R_2PbdJsxaIWjeF9H,,,,,40.7588958740234375,-73.991302490234375,anonymous,EN,"I consent to participating in the study.

I also consent to having my personal data treated in the way described in the information above.",,I would have to travel less and eat out less,I have it in savngs,"(1) Pay the full amount in cash. Would this require liquidating savings? How would you go about it?,(2) Take out a loan, which you can pay back in monthly installments. A typical such loan may require monthly payments of roughly $150 ($15) a month for 12 months, which would amount to about $1800 ($180) total. ,How would you go about making this decision? Would it be an easy or a difficult decision for you to make?",,I would take the loan I have nothing to sell and wouldn't want to risk breakdown,"(1) You can pay the full amount in cash, which will cost you $999. ,Would you have the necessary cash on hand? Would the interest be worth paying in this case?",I would have the cash,,,,,,,,IM_bE2S9o14I9Ccz9X,IM_8IbFwgffk3poH0V,IM_7QdRZflfm3z1iYZ,IM_7QdRZflfm3z1iYZ,22.348,22.348,24.46,1,IM_8kKKjB4nAMNj9YN,12.735,12.735,15.824,1,IM_digXxcyqRdabhUp,32.205,32.205,33.729,1,IM_9voKE7k5pLmveuh,24.775,24.775,25.993,1,IM_72rU8yrbGxUD6Dz,45.869,45.869,47.406,1,IM_9pey1efRn9y0z8p,38.538,38.538,39.954,1,IM_56FHXol3GC4Wjwp,150000,2,Yes,5,R_2PbdJsxaIWjeF9H,60fe0e462e09b75a0dc41013
